YM,brand,product,category,pu,rev
2020-11,alas,1366843,,1,13.65
2020-11,alas,1366845,,2,8.28
2020-11,alas,1366874,,1,13.65
2020-11,alas,1368512,,1,13.65
2020-11,alas,1368534,,2,19.36
2020-11,alas,1399993,,1,45.08
2020-11,alas,1400036,,1,11.27
2020-11,alas,1746238,,2,122.2
2020-11,alas,1746266,,1,14.76
2020-11,alcatel,3791904,electronics.telephone,2,282.18
2020-11,alcatel,4102625,electronics.telephone,1,146.92
2020-11,alcatel,4102626,electronics.telephone,2,293.84
2020-11,alpine,84499,electronics.audio.acoustic,1,475.71
2020-11,alpine,3648340,auto.accessories.player,2,443.8
2020-11,amd,942339,computers.components.cpu,18,1575.5599999999997
2020-11,amd,1270820,computers.components.cpu,2,218.22
2020-11,amd,1270822,computers.components.cpu,4,869.4000000000001
2020-11,amd,1400323,computers.components.cpu,1,167.9
2020-11,amd,1413338,computers.components.cpu,1,356.44
2020-11,amd,1413339,computers.components.cpu,6,1038.5900000000001
2020-11,amd,1413340,computers.components.cpu,9,2202.080000000001
2020-11,amd,1413341,computers.components.cpu,1,191.52
2020-11,amd,1803376,computers.components.cpu,5,373.24
2020-11,amd,3556473,computers.components.cpu,1,191.94
2020-11,amd,3791077,computers.components.cpu,3,521.58
2020-11,amd,3791079,computers.components.cpu,4,871.74
2020-11,amd,3791141,computers.components.cpu,4,921.92
2020-11,amd,3791351,computers.components.cpu,56,20429.00000000005
2020-11,amd,3791400,computers.components.cpu,7,6103.36
2020-11,amd,3791401,computers.components.cpu,4,3216.1499999999996
2020-11,amd,3791403,computers.components.cpu,10,2843.6399999999994
2020-11,amd,3804514,computers.components.cpu,11,1831.1800000000007
2020-11,amd,4078407,computers.components.cpu,7,4019.1800000000007
2020-11,and,1805411,,1,34.46
2020-11,aoc,1643138,computers.peripherals.monitor,1,442.14
2020-11,aoc,1694512,computers.peripherals.monitor,1,508.76
2020-11,apacer,1248381,,1,47.17
2020-11,apacer,3632641,,1,87.18
2020-11,apple,912186,computers.notebook,3,3268.8599999999997
2020-11,apple,1007326,,1,239.19
2020-11,apple,3580260,computers.notebook,1,1360.92
2020-11,apple,3758804,electronics.tablet,1,684.84
2020-11,apple,4101658,computers.notebook,1,3717.65
2020-11,aqc,599595,computers.peripherals.printer,2,36.16
2020-11,aqc,600007,computers.peripherals.printer,2,15.04
2020-11,araree,4099526,electronics.telephone,1,4.49
2020-11,arian,3506612,electronics.tablet,2,141.42000000000002
2020-11,ark,1301733,electronics.telephone,9,917.3999999999996
2020-11,ark,1453717,electronics.telephone,1,81.26
2020-11,ark,1660955,electronics.telephone,1,21.9
2020-11,ark,1768598,electronics.telephone,1,66.03
2020-11,ark,4057606,electronics.telephone,1,39.21
2020-11,artway,741652,auto.accessories.radar,1,61.75
2020-11,artway,759553,auto.accessories.videoregister,1,205.4
2020-11,asrock,136700,computers.components.motherboard,21,3420.1200000000003
2020-11,asrock,475615,computers.components.motherboard,2,102.86
2020-11,asrock,475616,computers.components.motherboard,2,332.1
2020-11,asrock,523117,computers.components.motherboard,19,2657.1599999999985
2020-11,asrock,1271552,computers.components.motherboard,2,206.48
2020-11,asrock,1444469,computers.components.motherboard,1,134.13
2020-11,asrock,1521646,computers.components.motherboard,3,222.6
2020-11,asrock,1570050,computers.components.motherboard,2,349.6
2020-11,asrock,1830918,computers.components.motherboard,2,379.19000000000005
2020-11,asrock,3581572,computers.components.motherboard,1,389.82000000000005
2020-11,asrock,3581576,computers.components.motherboard,6,780.56
2020-11,asrock,3581577,computers.components.motherboard,1,111.27
2020-11,asrock,3606492,computers.components.motherboard,1,81.14
2020-11,asrock,3647931,computers.components.motherboard,1,174.32999999999998
2020-11,asus,6265,computers.peripherals.wifi,1,230
2020-11,asus,137302,computers.components.motherboard,12,937.7199999999996
2020-11,asus,252618,computers.components.videocards,1,151.46
2020-11,asus,478724,computers.components.motherboard,5,370.29999999999995
2020-11,asus,622796,computers.components.cdrw,2,589.52
2020-11,asus,736044,computers.components.cdrw,1,22.79
2020-11,asus,809948,computers.components.motherboard,35,3417.4400000000005
2020-11,asus,813131,computers.components.videocards,1,168.92
2020-11,asus,840623,computers.components.motherboard,3,576.31
2020-11,asus,867060,computers.components.motherboard,1,493.65000000000003
2020-11,asus,893187,computers.components.videocards,1,249.38
2020-11,asus,893192,computers.components.videocards,1,506.76
2020-11,asus,893212,computers.components.videocards,1,228.79
2020-11,asus,906630,computers.components.videocards,4,560.44
2020-11,asus,908537,computers.components.motherboard,1,122.16
2020-11,asus,1282273,computers.notebook,2,238.38
2020-11,asus,1380632,computers.components.motherboard,2,296.74
2020-11,asus,1422811,electronics.tablet,1,17.46
2020-11,asus,1429219,computers.notebook,1,185.6
2020-11,asus,1571205,computers.components.motherboard,1,113.03
2020-11,asus,1675188,computers.components.motherboard,1,323.43
2020-11,asus,1703328,computers.components.motherboard,1,183.67
2020-11,asus,1735481,computers.components.motherboard,4,938.91
2020-11,asus,1756398,computers.components.videocards,1,524.56
2020-11,asus,1821824,computers.components.videocards,1,399.46
2020-11,asus,3550643,computers.components.videocards,1,254.38
2020-11,asus,3605957,computers.peripherals.monitor,1,133.7
2020-11,asus,3760821,computers.components.motherboard,1,291.41
2020-11,asus,3961719,computers.components.videocards,4,2402.4
2020-11,asus,4028751,computers.components.cdrw,1,115
2020-11,asus,4078917,computers.components.videocards,3,1815.44
2020-11,asus,4079568,computers.components.videocards,4,623.65
2020-11,asus,4100254,computers.components.videocards,3,561.87
2020-11,asus,4101156,computers.components.motherboard,1,104.46
2020-11,asus,4101537,computers.components.videocards,1,307.43
2020-11,asus,4101569,computers.components.videocards,2,1447.56
2020-11,asus,4155375,computers.components.videocards,1,501.54
2020-11,asus,4176355,computers.components.videocards,1,264.4
2020-11,aura,1829563,auto.accessories.player,1,68.96
2020-11,b.well,1031750,,1,11.57
2020-11,b.well,1031753,,1,12.95
2020-11,ballistix,866570,,1,41.9
2020-11,ballistix,1849361,,3,264.99
2020-11,baseus,1413222,,2,213.87
2020-11,baseus,4102095,electronics.tablet,1,19.37
2020-11,batterika,817415,computers.notebook,1,76.2
2020-11,bbk,498174,computers.components.tv_tuner,1,23.13
2020-11,bbk,843646,appliances.kitchen.microwave,1,74.14
2020-11,bbk,3828501,electronics.video.tv,8,958.7599999999998
2020-11,bbk,4047193,electronics.video.tv,1,281.21
2020-11,bbk,4154596,electronics.audio.acoustic,2,230.82
2020-11,bbk,4154597,,2,205.4
2020-11,benq,522849,computers.peripherals.monitor,1,494.44
2020-11,benq,780741,electronics.video.projector,2,1503.24
2020-11,benq,3642508,electronics.video.projector,1,1300.03
2020-11,benq,3660772,electronics.video.projector,1,1800.35
2020-11,berkut,595675,auto.accessories.compressor,1,175.4
2020-11,berkut,898180,,2,181.46
2020-11,berkut,1504104,,2,272.58
2020-11,blast,1586338,,6,280.8
2020-11,blast,3829275,,2,149.45
2020-11,borofone,4154263,electronics.audio.headphone,1,29.2
2020-11,bort,93007,,3,530.32
2020-11,bort,631827,,1,36.86
2020-11,bort,669765,construction.tools.drill,1,51.43
2020-11,bort,695081,,1,39.67
2020-11,bort,695085,,1,58.1
2020-11,bort,698797,,1,62.7
2020-11,bort,910868,construction.tools.drill,1,30.41
2020-11,bort,910889,,1,25.84
2020-11,bort,1252525,,2,152.60999999999999
2020-11,bort,1283611,appliances.environment.vacuum,1,170
2020-11,bort,1671867,,1,13.52
2020-11,bort,1753862,appliances.environment.vacuum,1,81
2020-11,bort,1853714,appliances.steam_cleaner,6,1133.8
2020-11,bort,3761414,,3,719.76
2020-11,bort,3764275,,1,63.56
2020-11,bort,3807066,,1,49.9
2020-11,bort,3987950,construction.tools.drill,1,77.56
2020-11,bort,4005275,,1,212.7
2020-11,bort,4155216,appliances.steam_cleaner,3,684.5999999999999
2020-11,bort,4155218,,1,133.02
2020-11,bosch,37027,appliances.kitchen.kettle,6,390.72
2020-11,bosch,77106,construction.tools.drill,1,78.81
2020-11,bosch,225790,appliances.iron,1,81.81
2020-11,bosch,237526,appliances.kitchen.meat_grinder,1,332.43
2020-11,bosch,245481,appliances.kitchen.meat_grinder,4,1390.3400000000001
2020-11,bosch,262315,construction.tools.saw,7,5447.76
2020-11,bosch,412017,appliances.kitchen.meat_grinder,2,306.06
2020-11,bosch,695258,construction.tools.drill,2,683.16
2020-11,bosch,696381,construction.tools.drill,1,199.19
2020-11,bosch,718256,,1,190.12
2020-11,bosch,725268,appliances.environment.vacuum,2,309.87
2020-11,bosch,863795,construction.tools.drill,2,230.2
2020-11,bosch,903181,appliances.kitchen.coffee_machine,1,48.73
2020-11,bosch,914954,,6,2601.1800000000003
2020-11,bosch,1247427,,1,48.81
2020-11,bosch,1434012,appliances.kitchen.grill,1,119.7
2020-11,bosch,3656520,construction.tools.saw,2,798.8
2020-11,bosch,3657591,,1,4852.82
2020-11,bosch,3698883,appliances.kitchen.meat_grinder,1,149.62
2020-11,bosch,3792900,construction.tools.drill,1,133.22
2020-11,bosch,4170463,,1,215.15
2020-11,brother,209957,computers.peripherals.printer,3,848.3499999999999
2020-11,brother,266443,stationery.cartrige,1,47.94
2020-11,brother,460065,stationery.cartrige,1,57.97
2020-11,brother,462233,computers.peripherals.printer,1,403.88
2020-11,brother,462239,computers.peripherals.printer,4,722.55
2020-11,brother,462241,computers.peripherals.printer,8,2472.3599999999997
2020-11,brother,478607,computers.peripherals.printer,1,539.8499999999999
2020-11,brother,629504,computers.peripherals.printer,1,255.16
2020-11,brother,668564,computers.peripherals.printer,1,8.24
2020-11,brother,690379,computers.peripherals.printer,1,217.16
2020-11,brother,1423328,computers.peripherals.printer,14,5382.989999999998
2020-11,brother,1666809,computers.peripherals.printer,1,1658.72
2020-11,brother,1666810,computers.peripherals.printer,1,1005.74
2020-11,brother,1843361,computers.peripherals.printer,1,116.17
2020-11,buro,218568,,1,0.37
2020-11,buro,306589,,1,41.04
2020-11,buro,331599,,1,14.22
2020-11,buro,787575,,1,4.71
2020-11,buro,1015938,,2,3.14
2020-11,c-media,138695,computers.components.sound_card,1,30.48
2020-11,cablexpert,1144958,,1,20.51
2020-11,cactus,28573,stationery.cartrige,2,34.98
2020-11,cactus,28701,stationery.cartrige,1,19.43
2020-11,cactus,28702,stationery.cartrige,1,19.43
2020-11,cactus,28703,stationery.cartrige,1,19.43
2020-11,cactus,28704,stationery.cartrige,1,19.43
2020-11,cactus,31489,stationery.cartrige,1,34.5
2020-11,cactus,32101,stationery.cartrige,1,19.9
2020-11,cactus,32522,stationery.cartrige,1,18.94
2020-11,cactus,54935,stationery.cartrige,1,17.71
2020-11,cactus,54949,stationery.cartrige,1,56.82000000000001
2020-11,cactus,54953,stationery.cartrige,2,79.12
2020-11,cactus,54955,stationery.cartrige,1,56.82000000000001
2020-11,cactus,54980,stationery.cartrige,1,19.87
2020-11,cactus,54986,stationery.cartrige,2,52.47
2020-11,cactus,66999,stationery.cartrige,1,11.94
2020-11,cactus,71315,stationery.cartrige,1,16.05
2020-11,cactus,73710,stationery.cartrige,1,45.58
2020-11,cactus,73715,stationery.cartrige,1,44.64
2020-11,cactus,81562,stationery.cartrige,1,24.13
2020-11,cactus,81959,stationery.cartrige,2,7.08
2020-11,cactus,84315,stationery.cartrige,1,25.94
2020-11,cactus,395638,computers.peripherals.printer,1,23.65
2020-11,cactus,395640,computers.peripherals.printer,4,112.05
2020-11,cactus,494725,stationery.paper,1,78.89
2020-11,cactus,685607,stationery.cartrige,1,70.56
2020-11,cactus,701781,computers.peripherals.printer,1,10.98
2020-11,cactus,861964,computers.peripherals.printer,1,21.3
2020-11,cactus,889641,stationery.cartrige,1,28.71
2020-11,cactus,892930,computers.peripherals.printer,1,10
2020-11,cactus,1013353,stationery.cartrige,2,162.12
2020-11,cactus,1016215,stationery.cartrige,3,113.94999999999999
2020-11,cactus,1044824,stationery.cartrige,2,82.92
2020-11,cactus,1246883,stationery.cartrige,1,42.22
2020-11,cactus,1246885,stationery.cartrige,1,42.22
2020-11,cactus,1246886,stationery.cartrige,1,42.22
2020-11,cactus,1246888,stationery.cartrige,1,42.22
2020-11,cactus,1299956,computers.peripherals.printer,1,2.92
2020-11,cactus,1317440,computers.peripherals.printer,1,25.7
2020-11,cactus,1317696,computers.peripherals.printer,1,11.65
2020-11,cactus,1317838,computers.peripherals.printer,1,26.38
2020-11,cactus,1454000,computers.peripherals.printer,2,34.98
2020-11,cactus,1578067,stationery.cartrige,2,56.099999999999994
2020-11,cactus,1666924,stationery.cartrige,1,56.7
2020-11,cactus,1830158,computers.peripherals.printer,1,70.94999999999999
2020-11,cactus,2652134,,1,110.67
2020-11,cactus,3632697,stationery.cartrige,2,73.58
2020-11,cactus,3632698,stationery.cartrige,2,73.58
2020-11,cactus,3632699,stationery.cartrige,2,73.58
2020-11,cactus,3632700,stationery.cartrige,2,73.58
2020-11,cactus,3759117,stationery.cartrige,1,13.03
2020-11,cactus,3759123,stationery.cartrige,2,44.849999999999994
2020-11,cactus,3791875,computers.peripherals.printer,1,13.87
2020-11,cactus,3829587,stationery.cartrige,1,39.21
2020-11,cactus,4088922,,1,32.56
2020-11,cactus,4099078,,2,46.44
2020-11,cactus,4099080,,1,31.32
2020-11,cactus,4171060,stationery.cartrige,1,44.03
2020-11,camelion,1453673,,1,12.08
2020-11,camelion,1570001,construction.tools.light,1,14.79
2020-11,camelion,1570701,construction.tools.light,1,128.52
2020-11,camelion,3605152,construction.tools.light,1,36.52
2020-11,camelion,3605157,construction.tools.light,1,75.97
2020-11,camelion,3798269,construction.tools.light,1,17.13
2020-11,cameronsino,1022262,electronics.tablet,1,22.86
2020-11,cameronsino,1342200,,3,33.16
2020-11,cameronsino,1453433,,1,19.05
2020-11,cameronsino,1453781,,1,19.05
2020-11,cameronsino,1453786,,1,18.25
2020-11,cameronsino,1674205,,1,21.59
2020-11,cameronsino,1784833,,1,19.37
2020-11,cameronsino,1784848,,1,21.43
2020-11,cameronsino,1785105,electronics.tablet,1,82.86
2020-11,cameronsino,3605744,,1,19.52
2020-11,cameronsino,3647986,,1,16.98
2020-11,cameronsino,3648106,,1,5.14
2020-11,cameronsino,3648129,,1,23.81
2020-11,cameronsino,3658425,,1,6.57
2020-11,cameronsino,3658534,,1,15.4
2020-11,cameronsino,3658675,,3,267.12
2020-11,cameronsino,3791046,electronics.audio.acoustic,3,89.03999999999999
2020-11,cameronsino,3830475,,1,18.89
2020-11,cameronsino,3830570,,1,18.89
2020-11,cameronsino,4051901,auto.accessories.gps,2,60.96
2020-11,cameronsino,4100847,electronics.audio.acoustic,1,62.54
2020-11,candy,680883,,1,639.7
2020-11,candy,3661541,appliances.kitchen.microwave,1,137.62
2020-11,canon,11551,computers.peripherals.printer,5,2134
2020-11,canon,277612,computers.peripherals.printer,1,399.43
2020-11,canon,481150,computers.peripherals.printer,1,323.32
2020-11,canon,608273,,1,58.11
2020-11,canon,664185,,1,315.08
2020-11,canon,672077,computers.peripherals.printer,1,17.41
2020-11,canon,775675,computers.peripherals.printer,1,196.74
2020-11,canon,781184,computers.peripherals.printer,2,74.92
2020-11,canon,799067,computers.peripherals.printer,39,5310.079999999999
2020-11,canon,852620,stationery.cartrige,1,116
2020-11,canon,888355,stationery.cartrige,1,46.03
2020-11,canon,1399865,,3,657.9
2020-11,canon,1452877,computers.peripherals.printer,1,359.56
2020-11,canon,1452884,computers.peripherals.printer,1,318.2
2020-11,canon,1633231,computers.peripherals.scanner,2,213.87
2020-11,canon,1674634,computers.peripherals.printer,1,66.21
2020-11,canon,1694833,computers.peripherals.scanner,1,88.7
2020-11,canon,1785245,stationery.cartrige,38,2586.5999999999995
2020-11,canon,1785246,stationery.cartrige,16,1176.24
2020-11,canon,1804326,computers.peripherals.printer,1,226.7
2020-11,canon,1813579,stationery.cartrige,5,503.75
2020-11,canon,1838865,stationery.cartrige,1,88.83
2020-11,canon,1838983,computers.peripherals.printer,1,1213.79
2020-11,canon,2677155,computers.peripherals.printer,1,281.06
2020-11,canon,3759997,computers.peripherals.printer,14,3857.2000000000016
2020-11,canon,3760001,computers.peripherals.printer,10,5349.56
2020-11,canon,3760003,computers.peripherals.printer,3,2903.13
2020-11,canon,3760006,computers.peripherals.printer,1,419.46
2020-11,canon,3790736,computers.peripherals.printer,21,4742.080000000002
2020-11,canon,4102479,computers.peripherals.printer,3,2246.28
2020-11,canyon,493266,computers.peripherals.camera,6,203.20000000000002
2020-11,canyon,1795171,computers.peripherals.camera,14,874.5
2020-11,casio,652020,electronics.calculator,1,58.98
2020-11,casio,942497,electronics.audio.music_tools.piano,1,135.87
2020-11,casio,954300,electronics.audio.music_tools.piano,1,183.49
2020-11,casio,1273392,electronics.audio.music_tools.piano,1,300.49
2020-11,casio,3642335,electronics.calculator,1,17.24
2020-11,casio,4051855,electronics.audio.music_tools.piano,2,733.96
2020-11,cbr,16108,computers.peripherals.camera,1,13.17
2020-11,cbr,471306,computers.peripherals.joystick,2,26.44
2020-11,cbr,539794,computers.peripherals.camera,2,65.85
2020-11,cbr,611554,computers.peripherals.camera,2,51.76
2020-11,cbr,620291,computers.peripherals.camera,10,175.76000000000002
2020-11,cbr,1443880,computers.peripherals.joystick,1,52.34
2020-11,cbr,4170539,computers.peripherals.camera,2,67.85
2020-11,celebrat,4153936,electronics.audio.headphone,1,21.43
2020-11,celly,835615,electronics.telephone,2,39.36
2020-11,celly,844872,electronics.telephone,1,9.84
2020-11,celly,847579,electronics.telephone,1,19.68
2020-11,celly,857282,electronics.telephone,1,3.14
2020-11,chairman,1813109,computers.desktop,1,121.4
2020-11,chairman,4099921,computers.desktop,1,122.7
2020-11,chieftec,130522,computers.components.power_supply,1,142.22
2020-11,chieftec,228372,computers.components.power_supply,3,741.5800000000002
2020-11,chieftec,269973,computers.components.power_supply,1,98.56
2020-11,chieftec,456859,computers.components.power_supply,2,525.56
2020-11,chieftec,736586,computers.components.power_supply,2,122.34
2020-11,chieftec,736587,computers.components.power_supply,1,57.84
2020-11,chieftec,868241,computers.components.power_supply,1,79.08
2020-11,chieftec,952889,computers.components.power_supply,1,65.16
2020-11,codyson,1674297,,2,102.22
2020-11,codyson,1682572,,1,101.9
2020-11,comfort,905131,,1,156.73
2020-11,content,3830296,computers.peripherals.printer,2,27.78
2020-11,continent,177177,accessories.bag,1,91
2020-11,corsair,141409,,1,45.35
2020-11,corsair,227698,,1,44.67
2020-11,corsair,609196,computers.components.power_supply,3,564.1800000000001
2020-11,corsair,1444868,computers.components.power_supply,1,142.38
2020-11,corsair,2721369,,3,327.33
2020-11,corsair,3506261,,1,133.63
2020-11,cougar,642053,computers.components.power_supply,1,59.71
2020-11,cougar,880503,computers.components.power_supply,1,61.38
2020-11,creative,125220,electronics.audio.acoustic,1,284.1
2020-11,creative,4155802,electronics.audio.acoustic,1,278.06
2020-11,crown,651080,computers.notebook,1,112.77000000000001
2020-11,crown,827108,computers.notebook,1,22.14
2020-11,crown,1513174,computers.notebook,2,88.56
2020-11,cyberflux,879654,,2,59.3
2020-11,cyberpower,128805,,1,36.9
2020-11,d-link,4183827,computers.peripherals.wifi,2,101.58
2020-11,dahua,1666635,,1,39.4
2020-11,darina,1039361,,1,149.21
2020-11,darina,1153244,,1,163.81
2020-11,dayrex,1022285,construction.tools.soldering,1,57.57
2020-11,deepcool,781217,computers.components.cooler,1,15.21
2020-11,deepcool,4099849,computers.components.cooler,3,168.42000000000002
2020-11,defender,16133,computers.peripherals.camera,1,60.42
2020-11,defender,16340,computers.peripherals.camera,1,32.76
2020-11,defender,214864,computers.peripherals.camera,1,27.24
2020-11,defender,232912,electronics.tablet,1,11.54
2020-11,defender,575202,computers.peripherals.mouse,1,34.6
2020-11,defender,1017690,,1,14.76
2020-11,dell,262015,computers.peripherals.mouse,1,68.88
2020-11,dell,664967,computers.components.cdrw,1,47.14
2020-11,dell,760044,electronics.audio.acoustic,1,48.73
2020-11,dell,955507,computers.peripherals.monitor,1,282.65
2020-11,dell,1703672,computers.components.videocards,2,2039.02
2020-11,dell,4101491,,1,13.81
2020-11,delta,1429373,,1,40
2020-11,dewalt,886914,construction.tools.drill,3,355.71
2020-11,dialog,124056,computers.peripherals.joystick,1,16.6
2020-11,dialog,397590,electronics.audio.headphone,1,12.03
2020-11,dialog,493533,electronics.audio.acoustic,1,33.16
2020-11,dialog,863885,computers.peripherals.mouse,1,15.62
2020-11,dialog,908273,electronics.audio.acoustic,1,643.98
2020-11,dialog,951881,electronics.audio.acoustic,3,372.6
2020-11,dialog,3658317,electronics.audio.headphone,1,129.78
2020-11,dialog,4101104,computers.peripherals.joystick,3,437.88000000000005
2020-11,dialog,4183707,computers.peripherals.joystick,2,505.33
2020-11,digma,892102,computers.ebooks,2,134.54
2020-11,digma,1013028,,1,22.38
2020-11,digma,1203188,,5,7.8500000000000005
2020-11,digma,1542047,electronics.telephone,1,159.99
2020-11,digma,1569698,computers.ebooks,1,134.54
2020-11,digma,1622472,electronics.tablet,2,200.66
2020-11,digma,1643190,electronics.telephone,1,39.05
2020-11,digma,1652295,electronics.telephone,1,41.59
2020-11,digma,1660954,electronics.telephone,1,124.77000000000001
2020-11,digma,1716039,electronics.tablet,1,256.81
2020-11,digma,1735640,electronics.video.projector,2,755.76
2020-11,digma,1830517,auto.accessories.videoregister,1,176.5
2020-11,digma,3648338,electronics.tablet,2,198.81
2020-11,digma,3791407,computers.ebooks,1,82.89
2020-11,digma,3791408,computers.ebooks,1,71.38
2020-11,digma,3791437,electronics.tablet,1,72.79
2020-11,digma,4154006,,1,81.27
2020-11,digma,4156062,electronics.tablet,6,2048.0099999999998
2020-11,dji,1756508,,1,233.66
2020-11,duracell,241977,stationery.battery,1,5.22
2020-11,dyp,1569816,electronics.telephone,1,48.84
2020-11,easyprint,1247163,computers.peripherals.printer,1,22.03
2020-11,easyprint,4044364,stationery.cartrige,1,17.9
2020-11,ecola,1503490,,1,9.84
2020-11,edifier,124712,electronics.audio.acoustic,4,2457.48
2020-11,edifier,460841,electronics.audio.acoustic,1,278.16
2020-11,edifier,471287,electronics.audio.acoustic,8,1648.5
2020-11,edifier,863780,electronics.audio.acoustic,1,59.4
2020-11,edifier,906439,electronics.audio.acoustic,2,394.92
2020-11,edifier,1271550,electronics.audio.acoustic,5,764.01
2020-11,edifier,1724625,electronics.audio.acoustic,3,1039.76
2020-11,element,846775,,3,165.24
2020-11,element,846777,construction.tools.soldering,1,53.49
2020-11,element,1674645,construction.tools.soldering,1,11.9
2020-11,element,1674646,construction.tools.soldering,1,10.56
2020-11,element,1674647,construction.tools.soldering,1,10.56
2020-11,element,1674650,construction.tools.soldering,1,10.56
2020-11,elp,885518,computers.peripherals.printer,1,91.46
2020-11,elp,1466829,computers.peripherals.printer,1,12.44
2020-11,elp,1466835,computers.peripherals.printer,1,10.84
2020-11,elp,3580502,computers.peripherals.printer,1,42.24
2020-11,epson,8078,stationery.cartrige,1,45.74
2020-11,epson,13327,computers.peripherals.scanner,22,4272.579999999999
2020-11,epson,356748,computers.peripherals.printer,1,121.19
2020-11,epson,356749,computers.peripherals.printer,1,581.4
2020-11,epson,371764,computers.peripherals.printer,1,647.29
2020-11,epson,582872,computers.peripherals.scanner,2,231.32999999999998
2020-11,epson,608709,computers.peripherals.printer,3,620.44
2020-11,epson,668468,computers.peripherals.printer,3,1500.8500000000001
2020-11,epson,876526,stationery.cartrige,1,22.7
2020-11,epson,1030456,electronics.video.projector,2,1653.72
2020-11,epson,1135434,computers.peripherals.printer,1,429.8
2020-11,epson,1135936,computers.peripherals.printer,2,1108.4
2020-11,epson,1667207,computers.peripherals.printer,2,965.52
2020-11,epson,1735131,computers.peripherals.printer,6,2312.09
2020-11,epson,1745899,computers.peripherals.printer,5,1140.18
2020-11,epson,1813706,stationery.cartrige,1,91.22
2020-11,epson,3758834,stationery.cartrige,4,1088.3999999999999
2020-11,epson,4013522,computers.peripherals.printer,13,5275.740000000002
2020-11,eva,3828749,electronics.audio.acoustic,1,19.72
2020-11,exegate,570552,computers.components.power_supply,1,24.51
2020-11,exegate,869470,,1,55.5
2020-11,exegate,3537947,,1,26.65
2020-11,exegate,4100060,,1,9.56
2020-11,falcon,1642613,auto.accessories.immobilizer,1,25.56
2020-11,fanvil,1021469,,1,141.06
2020-11,favourite,1285468,construction.tools.welding,1,59.95
2020-11,favourite,1382188,construction.tools.drill,1,48.7
2020-11,favourite,1796962,,3,130.84
2020-11,favourite,4102606,construction.tools.drill,1,50.6
2020-11,favourite,4154430,appliances.environment.vacuum,1,123.78
2020-11,favourite,4156050,,1,247.11999999999995
2020-11,felisatti,1830076,construction.tools.drill,1,61.13
2020-11,felisatti,4087778,construction.tools.saw,1,273.9
2020-11,fluke,315180,,1,1209.57
2020-11,fluke,1467295,,1,297.35
2020-11,formula,1745194,,1,69.73
2020-11,formula,1756724,,2,68.12
2020-11,formula,3829452,,1,34.56
2020-11,foxline,727408,computers.components.power_supply,1,98.43
2020-11,foxline,818918,,1,168.81
2020-11,foxline,1785821,,1,110.58
2020-11,fubag,677289,construction.tools.welding,2,610.02
2020-11,fubag,1263516,,5,529.69
2020-11,fubag,1263531,,3,284.2
2020-11,fubag,1428364,,2,601.16
2020-11,fubag,1745330,,4,364.97999999999996
2020-11,fubag,1745716,construction.tools.welding,2,1026.3899999999999
2020-11,fubag,1745718,,1,87.56
2020-11,fubag,1796317,construction.tools.welding,1,1137.28
2020-11,fubag,4125982,,2,81.8
2020-11,gbc,477118,,1,180.73
2020-11,gbc,4102009,,1,264.4
2020-11,gefest,900057,,1,129.6
2020-11,gefest,1443605,,1,285.26
2020-11,gefest,1456376,,2,1542.1
2020-11,gefest,3979012,,1,431.14
2020-11,gefest,4076551,,1,443.84
2020-11,genius,16187,computers.peripherals.camera,1,146.10000000000002
2020-11,genius,722162,computers.peripherals.camera,1,23.22
2020-11,genius,1703943,computers.peripherals.camera,1,41.32
2020-11,gigabyte,652465,computers.components.motherboard,1,64.13
2020-11,gigabyte,664113,computers.components.motherboard,1,56.27
2020-11,gigabyte,813093,computers.components.videocards,1,636.56
2020-11,gigabyte,813122,computers.components.videocards,1,267.26
2020-11,gigabyte,855030,computers.components.videocards,1,151.29
2020-11,gigabyte,876835,computers.components.videocards,2,459.56
2020-11,gigabyte,1017163,computers.components.motherboard,5,386.15999999999997
2020-11,gigabyte,1029643,computers.components.videocards,1,142.7
2020-11,gigabyte,1271563,computers.components.motherboard,4,319.9
2020-11,gigabyte,1279856,computers.components.motherboard,1,56.14
2020-11,gigabyte,1571192,computers.components.motherboard,3,501.2
2020-11,gigabyte,1578301,computers.components.motherboard,2,154.12
2020-11,gigabyte,1633627,computers.components.motherboard,2,234.4
2020-11,gigabyte,1666738,computers.components.motherboard,1,252.2
2020-11,gigabyte,1813930,computers.components.videocards,9,4445.5199999999995
2020-11,gigabyte,1821814,computers.components.videocards,1,365.44
2020-11,gigabyte,1850104,computers.components.motherboard,4,407.82000000000005
2020-11,gigabyte,1976006,computers.components.videocards,1,634.82
2020-11,gigabyte,3507403,computers.components.motherboard,1,63.02
2020-11,gigabyte,3791773,computers.components.videocards,1,1345.53
2020-11,gigabyte,3792648,computers.components.motherboard,1,392.86
2020-11,gigabyte,3828706,computers.components.videocards,1,479.52
2020-11,gigabyte,3828913,computers.components.motherboard,1,217.56
2020-11,gigabyte,3966169,computers.components.videocards,6,2824.22
2020-11,gigabyte,4078914,computers.components.videocards,3,362.11
2020-11,gigabyte,4078924,computers.components.videocards,1,599.6
2020-11,gigabyte,4079099,computers.components.videocards,1,1181.2
2020-11,gigabyte,4079100,computers.components.videocards,2,889.02
2020-11,gigabyte,4079305,computers.components.videocards,1,499.54
2020-11,gigabyte,4079421,computers.components.videocards,11,9590.200000000003
2020-11,gigabyte,4079422,computers.components.videocards,5,2510.88
